Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Mouctar Diakhaby,fr FRA,DF,,Valencia,UCL,2019,1996,3,,0,1,1,100,0.33,0.33,0,0,7.8,0,0,0,0,0,0.04,0,0,,117,140,83.6,2324,990,36,36,100,63,73,86.3,15,27,55.6,0,0,0,0,5,0,0,7,,136,4,4,0,8,4,1,0,0,0,0,107,12,21,18,109,12,0,1,1,2,4,1,,1,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,4,5,0,1,3,5,60,2,7,2,28.6,6,1,0,3,3,0,0,6,12,14,2,,170,27,104,71,4,4,167,0,1,0,0,0,114,619,267,8,0,0,0,2,113,111,98.2,2,,1,0,0,3,2,0,1,6,4,0,0,0,24,2,2,50
Abdou Diallo,sn SEN,DF,,Dortmund,UCL,2019,1996,6.9,,0,2,0,0,0.29,0,0,,5,0,0,0,0.7,0.7,0.35,-0.7,-0.7,,502,575,87.3,9349,3147,203,217,93.5,235,256,91.8,61,92,66.3,0,0.3,-0.3,3,29,4,1,33,,534,41,6,0,72,7,8,0,0,0,0,456,60,59,438,75,22,35,0,1,10,7,7,,3,0.44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,6,5,5,1,2,4,50,2,69,25,36.2,36,28,5,9,4,0,5,3,14,23,1,,634,40,199,366,113,7,594,6,9,66.7,7,1,474,2332,1316,51,8,1,4,4,481,468,97.3,8,,1,0,0,4,1,0,8,3,6,0,0,0,76,8,2,80
Rúben Dias,pt POR,DF,MF,Benfica,UCL,2019,1997,4.5,,0,5,1,20,1.11,0.22,0,0,7.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5,,222,263,84.4,5270,1501,53,56,94.6,114,126,90.5,54,75,72,0,0,0,0,14,0,0,11,,251,12,12,0,19,11,0,0,0,0,0,190,30,43,47,197,13,0,1,0,7,5,5,,4,0.89,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,8,6,4,3,1,2,7,28.6,5,27,10,37,20,7,0,6,3,0,3,5,13,16,0,,304,31,179,129,7,5,293,1,1,100,1,0,202,982,517,12,0,0,1,0,204,199,97.5,5,,2,1,1,6,2,0,0,5,6,0,0,0,56,10,3,76.9
Krepin Diatta,sn SEN,DF,,Club Brugge,UCL,2019,1999,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,4,5,80,104,18,1,1,100,1,2,50,2,2,100,0,0,0,0,0,0,0,0,,5,0,0,0,1,0,0,0,0,0,0,2,1,2,1,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,5,0,2,3,1,0,5,0,0,,0,0,4,57,52,2,1,0,0,0,4,4,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Eric Dier,eng ENG,MF,,Tottenham,UCL,2019,1994,3,,0,3,0,0,1,0,0,,16.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,,191,227,84.1,3680,973,70,78,89.7,99,104,95.2,21,40,52.5,0,0.1,-0.1,3,17,0,0,15,,224,3,3,0,40,8,5,0,0,0,0,179,9,39,25,189,6,0,1,1,6,3,4,,6,1.99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,3,33.3,2,60,15,25,14,40,6,8,1,0,7,2,3,7,0,,251,8,60,174,26,4,248,1,1,100,1,0,196,896,486,17,1,0,1,0,217,209,96.3,9,,1,0,0,6,1,0,5,2,0,0,0,0,20,8,5,61.5
Virgil van Dijk,nl NED,DF,,Liverpool,UCL,2019,1991,12,,2,9,5,55.6,0.75,0.42,0.22,0.4,12.7,0,0,0,0.8,0.8,0.09,1.2,1.2,,622,709,87.7,13973,4157,157,172,91.3,344,364,94.5,118,167,70.7,2,0.3,1.7,4,43,4,0,32,,686,23,22,3,77,37,0,0,0,0,0,513,46,150,91,533,61,1,4,1,17,6,4,,8,0.67,7,0,0,0,0,1,2,0.17,2,0,0,0,0,0,0,,14,9,8,6,0,4,4,100,0,59,22,37.3,36,19,4,9,6,0,3,14,28,66,1,,816,88,374,458,29,13,793,1,1,100,1,0,499,2165,1061,32,2,0,0,0,560,539,96.3,10,,3,0,0,8,5,1,0,14,9,0,0,0,145,31,16,66
Sofiane Diop,fr FRA,FW,,Monaco,UCL,2019,2000,3,,0,5,1,20,1.67,0.33,0,0,19.4,0,0,0,0.6,0.6,0.12,-0.6,-0.6,,83,111,74.8,1322,374,46,56,82.1,32,40,80,5,10,50,0,0.4,-0.4,3,9,2,0,12,,108,3,0,1,23,2,3,0,0,0,0,86,17,8,6,98,1,3,0,2,0,3,8,,6,2.01,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,2,0,2,1,1,8,12.5,7,89,13,14.6,16,56,17,3,0,0,3,1,4,0,0,,158,1,17,69,82,19,155,8,13,61.5,10,0,139,702,361,21,4,3,9,16,149,120,80.5,36,,1,0,0,7,5,0,3,1,2,0,0,0,25,3,3,50
Kasper Dolberg,dk DEN,FW,,Ajax,UCL,2019,1997,3.3,,0,5,2,40,1.5,0.6,0,0,13.7,0,0,0,0.7,0.7,0.14,-0.7,-0.7,,35,49,71.4,451,36,26,32,81.3,5,11,45.5,2,4,50,0,0,0,1,0,0,0,0,,49,0,0,0,10,2,1,0,0,0,0,28,16,5,4,36,2,0,4,1,2,2,1,,7,2.09,2,0,0,0,5,0,1,0.3,0,0,0,0,1,0,0,,1,1,0,1,0,0,4,0,4,93,27,29,6,43,44,1,0,0,1,1,2,0,0,,95,0,6,45,51,9,95,2,6,33.3,2,0,78,204,97,4,2,2,14,2,127,75,59.1,39,,1,0,0,10,16,2,1,1,1,1,0,0,12,3,4,42.9
Ryan Donk,sr SUR,MF,DF,Galatasaray,UCL,2019,1986,5.2,,0,1,0,0,0.19,0,0,,33,0,0,0,0,0,0.01,0,0,,217,249,87.1,5057,1173,51,61,83.6,101,114,88.6,61,68,89.7,0,0.1,-0.1,5,15,4,0,15,,240,9,8,0,29,8,0,0,0,0,0,200,24,25,12,223,9,1,0,0,4,7,3,,10,1.91,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,7,6,3,3,1,0,4,0,4,39,14,35.9,21,15,3,9,5,1,4,4,11,20,0,,293,21,110,175,26,0,286,2,5,40,2,0,211,867,495,18,6,0,0,3,208,201,96.6,3,,2,0,0,6,6,0,0,4,6,0,0,1,44,7,1,87.5
Julian Draxler,de GER,MF,FW,Paris S-G,UCL,2019,1993,3.2,,0,1,0,0,0.31,0,0,,18,0,0,0,0.1,0.1,0.12,-0.1,-0.1,,207,231,89.6,3424,640,104,114,91.2,77,82,93.9,19,25,76,1,0.6,0.4,5,12,3,1,15,,224,7,0,1,51,4,4,7,2,0,0,207,12,12,29,199,0,0,0,1,1,3,6,,11,3.45,9,0,1,0,1,0,1,0.31,1,0,0,0,0,0,0,,4,2,1,1,2,1,6,16.7,5,76,15,19.7,23,36,17,3,1,0,2,0,4,1,0,,249,2,28,165,74,4,242,5,7,71.4,5,0,196,907,348,19,7,1,1,3,234,208,88.9,15,,2,0,0,4,2,1,4,0,2,0,0,0,26,3,3,50
Leo Dubois,fr FRA,DF,,Lyon,UCL,2019,1994,3.2,,1,1,1,100,0.31,0.31,1,1,8,0,0,0,0.2,0.2,0.25,0.8,0.8,,119,141,84.4,2127,813,53,57,93,53,60,88.3,13,21,61.9,0,0.1,-0.1,1,12,0,0,14,,114,27,3,1,22,1,2,0,0,0,0,89,27,25,18,95,2,24,1,1,1,4,3,,3,0.94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,0,0,1,4,25,3,97,25,25.8,60,30,7,8,3,0,5,7,9,7,0,,170,15,53,85,39,3,143,1,3,33.3,1,0,98,423,219,12,2,1,1,1,113,96,85,3,,1,0,0,5,0,0,2,7,1,0,0,0,20,1,3,25
Denzel Dumfries,nl NED,DF,,PSV Eindhoven,UCL,2019,1996,6,,0,2,0,0,0.33,0,0,,5.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,135,189,71.4,2604,1122,51,64,79.7,65,85,76.5,18,29,62.1,0,0.1,-0.1,2,10,5,3,13,,156,33,2,0,29,4,6,0,0,0,0,99,23,67,10,120,21,31,2,0,9,2,11,,5,0.83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,6,11,1,1,6,10,60,4,128,28,21.9,82,32,14,23,9,0,14,7,20,22,0,,267,47,112,107,74,9,235,2,5,40,3,0,132,831,462,20,9,1,4,5,125,107,85.6,8,,2,0,0,18,6,0,6,7,6,0,0,0,56,7,4,63.6
Paulo Dybala,ar ARG,FW,MF,Juventus,UCL,2019,1993,5.8,,5,22,11,50,3.82,1.91,0.23,0.45,17.5,0,0,0,3.8,3.8,0.18,1.2,1.2,,258,303,85.1,4702,926,132,143,92.3,82,100,82,41,49,83.7,0,0.5,-0.5,7,17,9,0,30,,280,23,5,1,70,13,8,9,0,0,0,227,33,43,255,38,6,2,2,0,3,5,8,,22,3.82,14,3,0,2,3,0,1,0.17,1,0,0,0,0,0,0,,9,6,2,4,3,3,10,30,7,90,24,26.7,9,42,39,14,0,0,14,4,13,0,0,,387,0,29,207,176,29,367,14,22,63.6,14,1,324,1489,701,41,15,7,9,12,368,301,81.8,64,,1,0,0,5,16,2,8,4,6,0,0,0,39,0,3,0
Alan Dzagoev,ru RUS,MF,FW,CSKA Moscow,UCL,2019,1990,1.9,,0,4,1,25,2.11,0.53,0,0,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,83,94,88.3,1231,380,52,57,91.2,28,30,93.3,3,4,75,0,0.5,-0.5,7,3,5,0,11,,92,2,0,0,14,0,1,1,0,0,0,78,9,7,12,74,6,0,1,1,1,2,2,,7,3.68,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,5,53,7,13.2,13,26,14,2,0,0,2,0,0,2,0,,108,3,12,59,43,8,106,0,3,0,0,0,86,248,149,7,4,0,0,3,132,92,69.7,23,,0,0,0,3,1,3,1,0,0,0,0,0,8,1,2,33.3
Edin Džeko,ba BIH,FW,,Roma,UCL,2019,1986,6.3,,5,29,12,41.4,4.58,1.89,0.17,0.42,11.3,0,0,0,3.7,3.7,0.13,1.3,1.3,,91,136,66.9,1580,409,51,69,73.9,28,43,65.1,12,19,63.2,3,0.8,2.2,6,16,7,1,19,,121,15,0,1,35,2,4,0,0,0,0,80,34,22,18,94,12,0,3,1,1,6,5,,22,3.47,15,0,4,2,1,0,4,0.63,3,0,0,1,0,0,0,,1,1,1,0,0,0,3,0,3,78,19,24.4,4,39,35,3,1,0,2,0,1,8,0,,231,7,12,118,116,43,216,11,19,57.9,11,0,168,666,295,19,6,4,21,15,344,178,51.7,87,,2,0,0,11,8,6,4,0,1,0,0,0,24,20,17,54.1
Lorenzo Ebecilio,nl NED,MF,FW,Red Star,UCL,2019,1991,1.3,,0,2,1,50,1.57,0.78,0,0,30.8,0,0,0,0,0,0.01,0,0,,40,53,75.5,694,248,19,22,86.4,15,22,68.2,4,7,57.1,1,0.2,0.8,2,5,3,1,4,,49,4,2,0,17,1,3,1,0,0,0,40,7,6,9,41,2,0,1,0,1,0,0,,2,1.57,1,1,0,0,0,0,1,0.78,1,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,3,44,2,4.5,5,27,12,2,1,0,1,1,1,0,0,,70,3,9,48,20,0,67,5,6,83.3,5,0,55,236,114,8,3,0,2,7,67,48,71.6,6,,0,0,0,9,2,0,3,1,0,0,0,0,13,0,0,
Éder,pt POR,FW,,Loko Moscow,UCL,2019,1987,3.4,,0,6,0,0,1.74,0,0,,9.2,0,0,0,1.1,1.1,0.18,-1.1,-1.1,,62,82,75.6,742,112,44,54,81.5,15,22,68.2,1,2,50,0,0,0,1,0,1,0,4,,75,7,0,0,25,0,0,0,0,0,0,58,12,12,9,55,6,0,5,0,2,3,3,,3,0.87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,63,17,27,0,36,27,2,0,0,2,0,0,1,0,,113,1,8,50,62,16,106,1,1,100,1,0,80,273,107,5,3,0,6,9,177,91,51.4,36,,1,0,0,10,7,1,0,0,0,0,1,0,12,9,8,52.9
Carel Eiting,nl NED,MF,,Ajax,UCL,2019,1998,1,,0,3,0,0,3,0,0,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,82,97,84.5,1279,479,43,47,91.5,30,33,90.9,7,12,58.3,1,0.4,0.6,2,10,4,0,17,,93,4,2,0,4,0,0,0,0,0,0,78,7,12,71,21,2,2,1,0,0,3,3,,3,3,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,5,2,0,4,1,2,2,100,0,13,1,7.7,0,9,4,0,0,0,0,2,7,1,0,,110,6,17,75,26,4,106,3,3,100,3,0,84,499,344,11,4,0,0,1,90,86,95.6,7,,0,0,0,1,0,0,0,2,2,0,0,0,12,0,1,0
Jurgen Ekkelenkamp,nl NED,MF,,Ajax,UCL,2019,2000,0.2,,0,1,1,100,5.63,5.63,0,0,14,0,0,0,0.1,0.1,0.14,-0.1,-0.1,,4,5,80,33,21,4,4,100,0,0,,0,0,,0,0,0,0,1,0,0,0,,5,0,0,0,1,0,0,0,0,0,0,3,2,0,0,3,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,6,1,16.7,0,5,1,0,0,0,0,0,0,1,0,,9,0,1,4,4,1,9,0,0,,0,0,6,14,8,0,0,0,2,0,6,6,100,1,,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,33.3
Breel Embolo,ch SUI,FW,,Schalke 04,UCL,2019,1997,4.2,,1,9,4,44.4,2.13,0.94,0.11,0.25,9.8,0,0,0,2.1,2.1,0.26,-1.1,-1.1,,40,61,65.6,622,209,23,30,76.7,8,15,53.3,6,7,85.7,0,0.3,-0.3,4,4,3,0,7,,60,1,0,0,11,1,2,0,0,0,0,46,7,8,5,49,3,0,1,1,1,2,7,,13,3.07,6,0,2,1,4,0,0,0,0,0,0,0,0,0,0,,9,6,1,6,2,1,4,25,3,91,24,26.4,10,46,35,4,0,0,4,1,10,0,0,,134,1,15,60,65,23,133,6,9,66.7,6,0,112,358,215,13,2,1,16,14,177,95,53.7,34,,2,0,0,10,16,6,2,1,6,0,0,0,19,4,6,40
Christian Eriksen,dk DEN,MF,FW,Tottenham,UCL,2019,1992,11.1,,2,28,11,39.3,2.51,0.99,0.07,0.18,23.2,5,0,0,2.6,2.6,0.09,-0.6,-0.6,,510,668,76.3,10211,3397,215,248,86.7,194,237,81.9,92,155,59.4,3,3.4,-0.4,30,72,23,3,76,,602,66,17,10,125,25,23,36,3,4,4,438,79,151,160,472,26,8,0,2,7,19,22,,57,5.11,34,13,1,8,1,0,7,0.63,5,1,0,1,0,0,0,,8,8,1,7,0,1,10,10,9,207,55,26.6,48,115,44,17,2,0,15,11,19,6,0,,786,11,93,424,317,25,716,9,16,56.3,10,0,575,2598,1282,68,23,3,9,17,638,540,84.6,60,,0,0,0,3,11,2,23,11,8,0,0,0,118,2,10,16.7
Fabinho,br BRA,MF,DF,Liverpool,UCL,2019,1993,8.1,,0,3,0,0,0.37,0,0,,24.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,360,445,80.9,7524,1808,105,127,82.7,196,227,86.3,58,85,68.2,0,0.2,-0.2,4,42,3,0,36,,435,10,10,0,69,14,0,0,0,0,0,296,56,93,29,379,24,0,0,2,10,9,10,,9,1.11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,19,13,15,2,4,24,16.7,20,208,60,28.8,56,135,17,7,1,0,6,10,40,20,0,,521,19,151,344,62,1,515,2,3,66.7,2,0,334,1845,955,31,6,0,0,1,360,338,93.9,6,,3,0,0,18,13,0,0,10,19,0,0,0,97,14,11,56
Radamel Falcao,co COL,FW,,Monaco,UCL,2019,1986,3.8,,0,11,1,9.1,2.92,0.27,0,0,19.9,1,0,1,1.6,0.9,0.08,-1.6,-0.9,,72,92,78.3,1034,203,45,55,81.8,17,23,73.9,7,7,100,0,0.4,-0.4,4,8,4,0,9,,82,10,0,1,12,1,0,0,0,0,0,68,13,11,19,65,4,0,3,0,2,5,5,,10,2.65,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,2,2,0,2,0,2,82,13,15.9,3,44,35,1,0,0,1,0,4,2,0,,143,2,6,80,59,13,131,8,11,72.7,9,1,109,347,141,12,1,0,12,9,179,103,57.5,39,,2,0,0,7,7,6,0,0,2,0,0,0,19,3,7,30
Jefferson Farfán,pe PER,FW,MF,Loko Moscow,UCL,2019,1984,3.4,,1,11,3,27.3,3.27,0.89,0.09,0.33,16.8,1,0,0,1,1,0.1,0,0,,91,108,84.3,1353,335,54,60,90,29,34,85.3,7,9,77.8,0,0.2,-0.2,3,3,3,1,8,,102,6,4,0,21,1,3,0,0,0,0,86,15,7,11,89,3,1,4,1,0,2,5,,3,0.89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,2,0,2,2,100,0,43,9,20.9,9,19,15,3,2,0,1,5,8,8,0,,158,9,21,73,74,11,154,2,5,40,3,0,119,464,212,11,5,1,7,8,157,116,73.9,22,,2,0,0,5,6,2,3,5,2,0,0,0,18,2,9,18.2
Christian Fassnacht,ch SUI,MF,FW,Young Boys,UCL,2019,1993,4.2,,0,11,4,36.4,2.6,0.94,0,0,20.2,0,0,0,0.8,0.8,0.07,-0.8,-0.8,,96,124,77.4,1404,366,57,66,86.4,35,42,83.3,3,10,30,0,0.3,-0.3,5,8,5,2,11,,122,2,2,0,23,2,6,0,0,0,0,97,15,12,8,107,6,0,1,1,2,6,2,,13,3.07,9,0,2,1,1,0,1,0.24,1,0,0,0,0,0,0,,7,4,3,3,1,5,10,50,5,105,20,19,27,58,20,5,0,0,5,6,13,4,0,,173,4,23,78,83,10,171,5,9,55.6,5,1,129,614,381,16,5,1,6,5,165,122,73.9,34,,0,0,0,5,3,0,6,6,4,0,0,0,27,3,7,30
Federico Fazio,ar ARG,DF,,Roma,UCL,2019,1987,6,,0,8,1,12.5,1.33,0.17,0,0,9.9,0,0,0,1.2,1.2,0.15,-1.2,-1.2,,323,369,87.5,6322,2488,121,135,89.6,149,168,88.7,51,60,85,0,0.2,-0.2,2,18,2,0,19,,359,10,10,1,61,3,1,0,0,0,0,274,44,51,49,267,31,0,3,0,7,3,4,,7,1.17,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,10,3,7,2,1,3,7,42.9,4,21,7,33.3,13,6,2,8,7,0,1,5,15,31,1,,430,60,220,205,27,9,420,2,3,66.7,2,0,258,1230,688,14,5,0,0,0,278,272,97.8,7,,0,0,0,4,3,1,1,5,3,0,0,0,87,26,4,86.7
Sofiane Feghouli,dz ALG,MF,FW,Galatasaray,UCL,2019,1989,1.5,,1,4,0,0,2.61,0,0,,29.6,0,1,2,1.7,0.2,0.04,-0.7,-0.2,,70,106,66,1329,457,31,34,91.2,29,38,76.3,9,28,32.1,0,1.1,-1.1,7,12,3,0,9,,86,20,9,0,19,5,8,10,0,0,0,62,17,27,10,91,1,1,1,0,2,3,3,,10,6.52,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,1,0,1,9,1,11.1,2,4,3,3,0,0,3,0,1,1,0,,128,1,8,55,70,5,109,3,3,100,3,0,98,539,257,18,3,2,5,6,106,96,90.6,15,,0,0,0,0,2,0,8,0,1,0,0,0,8,2,1,66.7
Ljubomir Fejsa,rs SRB,MF,,Benfica,UCL,2019,1988,4.8,,0,2,1,50,0.41,0.21,0,0,17.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,,172,202,85.1,3304,1038,70,79,88.6,79,87,90.8,23,34,67.6,0,0.1,-0.1,3,8,2,0,14,,185,17,14,0,10,3,0,0,0,0,0,145,21,36,10,176,15,1,0,0,3,4,1,,5,1.03,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,21,16,10,10,1,6,19,31.6,13,80,24,30,37,39,4,18,3,0,15,4,25,3,0,,251,13,87,159,18,1,235,2,3,66.7,2,0,155,660,275,9,3,0,1,2,134,128,95.5,1,,2,0,0,8,4,0,0,4,16,0,0,0,54,0,1,0
Nabil Fekir,fr FRA,MF,FW,Lyon,UCL,2019,1993,5.6,,3,26,12,46.2,4.66,2.15,0.12,0.25,24.3,4,0,0,2,2,0.08,1,1,,182,210,86.7,3145,783,93,99,93.9,60,69,87,24,33,72.7,2,1,1,13,18,5,0,20,,198,12,8,0,41,6,6,3,0,0,0,179,12,19,180,23,3,0,1,2,1,5,3,,28,5.02,16,2,1,4,3,2,3,0.54,2,0,0,0,0,1,0,,12,9,4,7,1,2,8,25,6,258,42,16.3,31,152,75,10,1,0,9,2,14,0,0,,310,1,28,169,139,31,302,8,15,53.3,8,0,235,1308,731,32,10,5,13,18,324,237,73.1,54,,3,0,0,17,19,8,6,2,9,0,0,0,35,3,9,25
Felipe,br BRA,DF,,Porto,UCL,2019,1989,10.3,,1,9,2,22.2,0.87,0.19,0.11,0.5,11,0,0,0,1,1,0.11,0,0,,458,571,80.2,10898,3630,108,129,83.7,227,252,90.1,120,177,67.8,0,0,0,0,31,2,0,24,,553,18,18,1,70,17,2,0,0,0,0,360,64,147,86,411,56,0,4,0,8,10,9,,5,0.48,2,0,0,1,1,1,1,0.1,0,0,0,0,1,0,0,,7,3,4,2,1,2,11,18.2,9,61,20,32.8,41,17,3,19,7,0,12,16,23,69,0,,695,80,384,331,27,16,678,6,7,85.7,6,1,405,2285,1006,15,4,0,6,0,427,418,97.9,15,,2,0,0,6,9,1,2,16,3,1,1,0,142,33,12,73.3
João Félix,pt POR,FW,,Benfica,UCL,2019,1999,0.8,,0,1,1,100,1.18,1.18,0,0,7.8,0,0,0,0,0,0.04,0,0,,24,33,72.7,277,87,20,24,83.3,4,6,66.7,0,2,0,0,0,0,1,0,0,0,1,,31,2,0,0,1,0,1,0,0,0,0,28,2,3,3,28,0,2,0,0,0,1,3,,1,1.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,1,0,0,0,,0,12,1,8.3,0,7,5,1,0,0,1,0,2,0,0,,49,0,3,26,24,7,47,0,2,0,0,0,33,181,133,10,4,2,1,3,48,35,72.9,14,,0,0,0,3,2,0,1,0,1,0,0,0,5,0,2,0
Marouane Fellaini,be BEL,MF,,Manchester Utd,UCL,2019,1987,3.4,,1,6,1,16.7,1.78,0.3,0.17,1,11.3,0,0,0,0.7,0.7,0.12,0.3,0.3,,179,203,88.2,2877,599,93,104,89.4,69,74,93.2,13,19,68.4,0,0.3,-0.3,4,10,3,1,10,,200,3,2,1,25,4,4,0,0,0,0,160,27,16,39,137,18,1,2,0,2,2,2,,9,2.66,7,0,0,1,0,1,1,0.3,1,0,0,0,0,0,0,,10,8,2,8,0,6,11,54.5,5,85,22,25.9,20,52,13,5,0,0,5,5,15,10,0,,244,16,55,146,53,16,241,2,2,100,2,0,167,494,176,6,1,1,1,4,189,167,88.4,23,,0,0,0,8,6,2,4,5,8,0,0,0,41,7,5,58.3
Gedson Fernandes,pt POR,MF,,Benfica,UCL,2019,1999,5.1,,1,7,3,42.9,1.36,0.58,0.14,0.33,23.8,0,0,0,1.1,1.1,0.15,-0.1,-0.1,,122,155,78.7,1930,346,60,72,83.3,56,64,87.5,4,10,40,0,0.1,-0.1,3,4,1,1,8,,149,6,3,0,14,0,2,0,0,0,0,119,20,16,16,132,6,0,1,0,3,6,7,,12,2.33,5,0,1,2,3,1,4,0.78,1,0,0,1,1,1,0,,7,4,3,2,2,2,5,40,3,138,28,20.3,20,79,39,6,1,0,5,3,10,3,0,,213,5,36,134,57,6,208,6,12,50,8,0,151,707,297,14,5,2,9,10,172,130,75.6,19,,0,0,0,4,12,0,2,3,4,0,0,0,52,1,1,50
Manuel Fernandes,pt POR,MF,FW,Loko Moscow,UCL,2019,1986,3.2,,0,5,1,20,1.55,0.31,0,0,33.1,1,0,1,0.9,0.2,0.03,-0.9,-0.2,,112,158,70.9,1717,670,68,80,85,32,46,69.6,10,27,37,0,0.1,-0.1,2,14,6,2,18,,138,20,7,0,25,6,8,7,0,0,0,103,31,24,22,120,6,6,3,0,3,9,5,,7,2.17,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,4,3,1,2,2,6,33.3,4,64,22,34.4,19,35,10,6,1,0,5,1,7,2,0,,209,4,29,99,94,5,189,14,18,77.8,15,0,172,687,374,20,5,2,7,16,188,154,81.9,16,,0,0,0,1,6,0,8,1,4,0,0,0,19,1,2,33.3
